"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","Larger.GMRotI50","SdevLargerGM50","Larger.GMRot_AR","SdevLargerGMAR","Larger.RotD50","SdevLargerD50","Larger.RotD100","SdevLargerD100"
3,4,0,200,0.4,5394,1.1646876566931,0.121192729458628,1.1841056780666,0.164740564977723,1.13977418127869,0.0976529469918068,0.924379210581251,0.0763113511359848
3,4,0,200,0.42,5392,1.16462174842496,0.121707322624335,1.18384786760828,0.164559416857429,1.1407565050687,0.0977357712764278,0.924380754764166,0.075657365496969
3,4,0,200,0.44,5385,1.16487253085452,0.121419238963799,1.18551438920996,0.162910355126365,1.14253736925739,0.0981525672837672,0.924818576550055,0.0752934456138623
3,4,0,200,0.45,5380,1.1630753014786,0.122007865098839,1.18523749690403,0.162928350987731,1.14151955199953,0.0985178981128603,0.923590740784277,0.0763150717628914
3,4,0,200,0.46,5380,1.16391662879075,0.12137839771625,1.18512784001295,0.162342254944465,1.1412170861301,0.0979927757646848,0.9234660539426,0.0757849117674395
3,4,0,200,0.48,5375,1.16697913653193,0.120745074946733,1.18521898508572,0.161460501002602,1.14173181712546,0.0973838518425184,0.922596602336554,0.0761785103044991
3,4,0,200,0.5,5372,1.16757716314562,0.121382421589806,1.18553159036814,0.161256614949232,1.1415831802296,0.0982490367059568,0.923612436752415,0.0757433166462761
3,4,0,200,0.55,5359,1.1712981053328,0.120960851499342,1.18780007205349,0.159767517823715,1.14411151522152,0.0977173229720462,0.92552659773619,0.0760142827488224
3,4,0,200,0.6,5336,1.1658949603342,0.117235231607816,1.18249612192933,0.157361471126503,1.14102387043071,0.0960397828053442,0.924248359144803,0.0751520136677815
3,4,0,200,0.65,5308,1.16061914303702,0.116546331220594,1.17703811133854,0.156532058096351,1.1358366443774,0.0956241435811764,0.921862333771825,0.0760268520523619
3,4,0,200,0.667,5278,1.15917039017539,0.116523351993671,1.17624734482428,0.156172854363469,1.13601320343891,0.0961315483231059,0.921821449853577,0.076182197813547
3,4,0,200,0.7,5274,1.16030461348927,0.116775328601899,1.17571226457786,0.156551283184314,1.13655571326216,0.0966101359578033,0.920940242243089,0.0756944068926216
3,4,0,200,0.75,5225,1.1594438452443,0.115764896706939,1.17537344799109,0.155672263924301,1.13590988489217,0.0957810672868285,0.922423358884675,0.0752157386160558
3,4,0,200,0.8,5213,1.15958478766395,0.11615429057603,1.17499973769093,0.155094518559958,1.13750997381789,0.0959408644261402,0.922622433287517,0.0756968729534608
3,4,0,200,0.85,5142,1.15774724197646,0.115983917240705,1.17504910864388,0.155007347824634,1.13598304640696,0.0957947185943086,0.922361121617188,0.0761963920131883
3,4,0,200,0.9,5078,1.15800874487316,0.117370605131098,1.17525631856662,0.156503655863623,1.13573386698523,0.0966315171899478,0.922268813339504,0.076180363731114
3,4,0,200,0.95,5024,1.1594645361759,0.117010705956169,1.17662818325332,0.157746588081526,1.13678585213133,0.0960361420433163,0.923188529670947,0.0763979428119622
3,4,0,200,1,4964,1.15876311246411,0.116982253499875,1.17603014380145,0.158484166233562,1.13650654981326,0.0965160160581641,0.922677004115483,0.0759926312218686
3,4,0,200,1.1,4795,1.15694956280598,0.118241927555304,1.17513868623667,0.157230827952086,1.1355694381188,0.096540454102815,0.921472728367421,0.0760669070195818
3,4,0,200,1.2,4617,1.15740829941481,0.11780617174581,1.17388517973231,0.159024966585209,1.13496100724775,0.0956751915540624,0.921347166326614,0.0764530036738661
3,4,0,200,1.3,4434,1.15843789056277,0.1189531351782,1.17367273948918,0.161481007123716,1.13491826090923,0.0967894080467328,0.920474132091723,0.0761901377188392
3,4,0,200,1.4,4260,1.15944740783186,0.118884493027692,1.17565747824843,0.157331521434415,1.13571438466615,0.0971148648473892,0.92105235782997,0.0761063382495004
3,4,0,200,1.5,4026,1.15819793366733,0.117685914553581,1.17375350717303,0.1567825555708,1.13545201480041,0.0969518525343333,0.919275722271615,0.0758379136835804
3,4,0,200,1.6,3832,1.16010996105084,0.116907318195011,1.1757290252617,0.156827675484745,1.13741279153291,0.0971992416782443,0.920783981939851,0.0764278464460676
3,4,0,200,1.7,3577,1.15908971566683,0.118113053026269,1.17722185932637,0.156154530729876,1.1385574267903,0.098324678941483,0.919545675516459,0.0775013526422952
3,4,0,200,1.8,3296,1.15813041310967,0.118159067403001,1.17636193954239,0.156157038307898,1.13733063498924,0.0974821146226642,0.919487515352983,0.0778469746107274
3,4,0,200,1.9,3081,1.15779405190164,0.118294618692923,1.17459586351036,0.153852203834257,1.13659475519372,0.0975504256428723,0.918930303435712,0.0791660685101066
3,4,0,200,2,2863,1.15730463672978,0.118405027651109,1.17435724720967,0.154308958448829,1.13655177127784,0.0971847738473096,0.918326951825958,0.0780782787915076
3,4,0,200,2.2,2418,1.15993668547198,0.116069976275018,1.17413561196087,0.151566537023507,1.13817436772712,0.0966875075405967,0.918905819908786,0.0790235264054584
3,4,0,200,2.4,2012,1.16479956056398,0.117610379646034,1.17738750395935,0.146087649154768,1.14057322179553,0.0965918149532382,0.92186004868381,0.078534026564374
3,4,0,200,2.5,1881,1.16518123975945,0.117576464596181,1.17811688830108,0.146643175008658,1.1417776330108,0.0962905011549401,0.921490660073191,0.0792295485453108
3,4,0,200,2.6,1629,1.1637223887705,0.116305032384332,1.17791587707842,0.149634838949464,1.13975134811133,0.0956256808278516,0.920118959814651,0.0797183306992448
3,4,0,200,2.8,1380,1.16460636956094,0.118857705260896,1.17921922418436,0.154726271315209,1.13927597282178,0.0978141774945528,0.918462480580832,0.0809561107439414
3,4,0,200,3,1185,1.16955751402758,0.119271770104929,1.18274324882527,0.15775833281202,1.14323594191174,0.0981428403423639,0.919865906414541,0.0800540381711321
3,4,0,200,3.2,1075,1.1692461292059,0.117826794494642,1.18089681788665,0.156527633628767,1.14157576241154,0.0975022088961289,0.920324022197176,0.0797379698551266
3,4,0,200,3.4,907,1.16550139497822,0.116724342524259,1.17982846606722,0.154909963502293,1.14108746700584,0.095790066423179,0.91750274511437,0.080635805668655
3,4,0,200,3.5,831,1.16137464151743,0.116402597394751,1.17352420644232,0.144402691826137,1.13676219668773,0.0969305692007483,0.91434279388981,0.0830337631060136
3,4,0,200,3.6,827,1.16182543418746,0.115203739344371,1.17372038690796,0.144262995685135,1.13728101781953,0.0954672641842703,0.913564836387958,0.0825945622700151
